A_AA,A_AC,A_AG,A_AT,A_CA,A_CC,A_CG,A_CT,A_GA,A_GC,A_GG,A_GT,A_TA,A_TC,A_TG,A_TT,C_AA,C_AC,C_AG,C_AT,C_CA,C_CC,C_CG,C_CT,C_GA,C_GC,C_GG,C_GT,C_TA,C_TC,C_TG,C_TT,G_AA,G_AC,G_AG,G_AT,G_CA,G_CC,G_CG,G_CT,G_GA,G_GC,G_GG,G_GT,G_TA,G_TC,G_TG,G_TT,T_AA,T_AC,T_AG,T_AT,T_CA,T_CC,T_CG,T_CT,T_GA,T_GC,T_GG,T_GT,T_TA,T_TC,T_TG,T_TT,A_AAA,A_AAC,A_AAG,A_AAT,A_ACA,A_ACC,A_ACG,A_ACT,A_AGA,A_AGC,A_AGG,A_AGT,A_ATA,A_ATC,A_ATG,A_ATT,A_CAA,A_CAC,A_CAG,A_CAT,A_CCA,A_CCC,A_CCG,A_CCT,A_CGA,A_CGC,A_CGG,A_CGT,A_CTA,A_CTC,A_CTG,A_CTT,A_GAA,A_GAC,A_GAG,A_GAT,A_GCA,A_GCC,A_GCG,A_GCT,A_GGA,A_GGC,A_GGG,A_GGT,A_GTA,A_GTC,A_GTG,A_GTT,A_TAA,A_TAC,A_TAG,A_TAT,A_TCA,A_TCC,A_TCG,A_TCT,A_TGA,A_TGC,A_TGG,A_TGT,A_TTA,A_TTC,A_TTG,A_TTT,C_AAA,C_AAC,C_AAG,C_AAT,C_ACA,C_ACC,C_ACG,C_ACT,C_AGA,C_AGC,C_AGG,C_AGT,C_ATA,C_ATC,C_ATG,C_ATT,C_CAA,C_CAC,C_CAG,C_CAT,C_CCA,C_CCC,C_CCG,C_CCT,C_CGA,C_CGC,C_CGG,C_CGT,C_CTA,C_CTC,C_CTG,C_CTT,C_GAA,C_GAC,C_GAG,C_GAT,C_GCA,C_GCC,C_GCG,C_GCT,C_GGA,C_GGC,C_GGG,C_GGT,C_GTA,C_GTC,C_GTG,C_GTT,C_TAA,C_TAC,C_TAG,C_TAT,C_TCA,C_TCC,C_TCG,C_TCT,C_TGA,C_TGC,C_TGG,C_TGT,C_TTA,C_TTC,C_TTG,C_TTT,G_AAA,G_AAC,G_AAG,G_AAT,G_ACA,G_ACC,G_ACG,G_ACT,G_AGA,G_AGC,G_AGG,G_AGT,G_ATA,G_ATC,G_ATG,G_ATT,G_CAA,G_CAC,G_CAG,G_CAT,G_CCA,G_CCC,G_CCG,G_CCT,G_CGA,G_CGC,G_CGG,G_CGT,G_CTA,G_CTC,G_CTG,G_CTT,G_GAA,G_GAC,G_GAG,G_GAT,G_GCA,G_GCC,G_GCG,G_GCT,G_GGA,G_GGC,G_GGG,G_GGT,G_GTA,G_GTC,G_GTG,G_GTT,G_TAA,G_TAC,G_TAG,G_TAT,G_TCA,G_TCC,G_TCG,G_TCT,G_TGA,G_TGC,G_TGG,G_TGT,G_TTA,G_TTC,G_TTG,G_TTT,T_AAA,T_AAC,T_AAG,T_AAT,T_ACA,T_ACC,T_ACG,T_ACT,T_AGA,T_AGC,T_AGG,T_AGT,T_ATA,T_ATC,T_ATG,T_ATT,T_CAA,T_CAC,T_CAG,T_CAT,T_CCA,T_CCC,T_CCG,T_CCT,T_CGA,T_CGC,T_CGG,T_CGT,T_CTA,T_CTC,T_CTG,T_CTT,T_GAA,T_GAC,T_GAG,T_GAT,T_GCA,T_GCC,T_GCG,T_GCT,T_GGA,T_GGC,T_GGG,T_GGT,T_GTA,T_GTC,T_GTG,T_GTT,T_TAA,T_TAC,T_TAG,T_TAT,T_TCA,T_TCC,T_TCG,T_TCT,T_TGA,T_TGC,T_TGG,T_TGT,T_TTA,T_TTC,T_TTG,T_TTT,maximum_ORF_length,minimum_ORF_length,std_ORF_length,average_ORF_length,cv_ORF_length,maximum_GC_content_ORF,minimum_GC_content_ORF,std_GC_content_ORF,average_GC_content_ORF,cv_GC_content_ORF,fickett_score-ORF,fickett_score-full-sequence,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis
1,1,0,0,0,3,1,0,0,1,2,1,0,2,1,0,2,2,1,1,0,2,1,1,1,2,1,1,2,1,0,1,2,1,1,0,3,1,2,1,0,0,2,2,1,2,1,2,0,0,1,1,1,1,3,0,1,2,1,2,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.615,0.34364,71.99999999999999,45.618218698567745,1334.0,9.354103488760908,0.3333333333333334,1.7455311204814736,152.9378958924177,154.01115745204407,23.01457706959588,31.906726387622694,45.618218698567745,81.99999999999999,1324.645896511239,23719.436619718308,50.09327361237729,25.046636806188644,2.1241374429502464,0.5174998874050847,0.3289530851287748
0,0,1,0,1,0,1,3,0,1,1,0,1,1,1,0,1,0,3,2,3,1,1,0,0,2,2,0,1,2,0,0,0,1,2,0,0,2,1,0,0,1,2,6,1,2,3,2,1,0,0,0,0,4,1,0,2,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,1,1,0,2,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,1,1,2,0,0,1,0,1,0,1,0,0,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8345,0.32344,71.99999999999997,50.18502805026566,1386.0,7.304473636235684,0.3333333333333335,1.7261784962262408,158.78916839633615,159.90349202116687,21.000000000000004,34.64134350535918,50.18502805026566,67.19045264816141,1378.6955263637642,25569.12676056338,32.54910914280223,16.274554571401115,2.205405116615781,0.4121497486897412,0.2026220519162647
0,0,2,0,0,1,1,2,0,2,1,1,0,0,1,1,0,1,1,1,3,4,0,2,1,1,1,1,0,2,0,1,1,0,3,1,1,2,0,0,1,2,3,2,1,3,3,1,0,0,1,1,1,0,3,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,2,0,0,1,0,1,0,2,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6,6,0.0,6.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,0.7634000000000001,0.41448,73.00000000000004,49.9796746804903,1411.0,13.397400297418374,0.33333333333333315,1.758476852988998,160.36832604975336,161.4781546972978,24.278035400919425,30.594777723635396,49.9796746804903,79.79200510690197,1397.6025997025815,26075.194444444445,49.19722738326657,24.598613691633286,2.1968263842431957,0.43063975075167565,0.3001927409606711
0,1,2,0,2,0,1,2,0,0,1,0,0,2,0,2,0,0,1,1,1,2,1,1,4,0,2,1,1,2,0,0,0,0,2,3,0,1,1,2,1,4,1,3,1,3,1,1,1,0,2,0,0,0,3,0,2,1,4,0,0,2,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0681,0.42274999999999996,73.99999999999999,49.1938061908466,1438.0,6.305737230645086,0.3333333333333334,1.7988107536549272,164.28024835627684,165.4016282572121,17.429113134556488,25.20957763270844,49.1938061908466,75.29565417748074,1431.694262769355,27357.698630136987,50.0860765447723,25.04303827238615,2.2200033561659036,0.4529977411896015,0.23151710543262863
0,0,1,0,0,1,1,2,0,0,0,2,0,0,0,2,0,0,1,0,1,3,3,0,1,2,2,3,0,2,1,0,0,0,3,0,2,2,3,1,0,3,2,2,1,4,2,2,0,1,3,0,0,0,1,0,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,1,2,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,2,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,1,1,0,0,0,2,0,0,1,0,1,1,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1320999999999999,0.41086,74.00000000000001,47.029513048227784,1562.0,6.185484013055059,0.33333333333333326,1.7801650348110656,176.63521732655695,177.84093246571211,25.539056406598107,37.1482893897569,47.029513048227784,66.4002554392437,1555.814515986945,31627.397260273974,29.251966049486796,14.625983024743398,2.386962396304823,0.45807094462782266,0.18403097585587677
1,1,0,1,0,1,1,0,0,1,4,0,0,2,1,1,0,1,2,0,2,2,2,1,2,3,3,1,1,1,1,1,3,1,1,1,0,2,4,1,0,2,5,4,1,2,2,1,2,0,0,0,0,1,4,1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,2,0,1,2,1,1,0,1,2,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5979,0.33573,84.99999999999999,57.20550871890228,2021.0,13.585276133355048,0.33333333333333337,1.928222798498051,214.3641761115882,215.63637823671502,24.085166393354573,31.568251431179558,57.20550871890228,82.07353545641715,2007.4147238666449,46499.04761904762,50.505284025237586,25.252642012618793,2.521931483665744,0.38898045072553306,0.2432947736743696
0,1,1,1,1,1,1,1,0,0,2,1,0,2,3,1,1,0,2,1,1,2,0,2,3,3,2,3,0,1,2,0,1,0,3,1,2,3,1,1,1,1,3,3,0,3,1,1,2,1,1,0,1,2,2,1,1,2,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,2,0,1,1,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,2,0,0,2,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8701,0.43944,83.99999999999997,64.5884572681199,1830.0,6.0,0.3333333333333334,1.8721808218257572,194.23696867486376,195.40356756432948,27.55272785897946,34.513398225805815,64.5884572681199,83.68041437911597,1824.0,38182.55421686747,49.16701615331016,24.58350807665508,2.3123448651769505,0.29981227874864574,0.2672177962908027
0,2,0,1,1,1,1,1,0,2,4,0,0,1,4,0,1,0,2,0,1,3,0,1,2,1,1,2,0,3,0,1,4,0,3,4,0,1,2,1,1,1,5,3,0,1,3,1,1,0,0,0,0,1,2,3,3,2,1,0,3,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,0,0,1,2,0,1,2,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,2,2,1,0,0,2,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,1,0,2,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5942999999999999,0.33782999999999996,87.00000000000001,62.65460638497349,2009.0,2.6241893870649204,0.33333333333333326,1.950517938546606,210.1761166260334,211.39453910352248,26.33207350571285,36.023847644647645,62.65460638497349,89.35614999853279,2006.375810612935,44687.651162790695,53.33230235388514,26.66615117694257,2.4158174324831423,0.347499906352504,0.29477048115227517
1,0,1,1,1,3,0,1,0,0,2,1,0,2,0,0,3,0,0,0,3,1,5,0,0,1,3,3,1,1,0,1,0,0,3,0,1,2,0,1,0,2,3,2,1,4,2,1,1,2,0,1,1,2,1,0,1,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,1,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,1,1,0,0,1,0,3,0,1,0,0,0,2,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8258000000000001,0.40429000000000004,74.0,54.1107880613226,1450.0,9.173435768491855,0.33333333333333337,1.7618377312735272,163.8719011911438,164.99049370705765,26.12169164803261,33.43810968067325,54.1107880613226,69.9672828788679,1440.8265642315082,27221.86301369863,36.529173198194655,18.264586599097328,2.2144851512316728,0.3641114515809184,0.20650368034568828
0,1,1,1,1,1,0,2,0,0,4,0,1,2,0,0,1,3,0,0,1,0,4,1,0,0,1,3,1,0,2,1,0,1,3,0,1,1,1,1,1,3,2,3,2,3,0,1,1,1,1,0,2,1,2,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,2,2,1,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6322,0.34090999999999994,72.0,50.7483413496729,1342.0,3.7018900440211193,0.3333333333333333,1.7513003902667283,153.96103403134185,155.04147559582105,24.259172526524367,29.861117279073625,50.7483413496729,73.66954439647235,1338.2981099559788,24037.859154929578,43.80842711739872,21.90421355869936,2.138347694879748,0.41409812782890704,0.26188371015791784
0,1,1,0,1,2,2,0,0,1,3,0,1,0,0,0,0,0,1,1,1,3,3,3,1,3,2,3,0,1,0,1,1,1,1,0,0,2,3,0,1,1,2,3,3,1,1,2,1,3,1,0,0,0,2,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,2,0,0,1,1,1,1,2,0,0,0,0,1,0,0,1,1,1,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,2,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9,9,0.0,9.0,0.0,33.33333333333333,33.33333333333333,0.0,33.33333333333333,0.0,0.8761000000000001,0.41933000000000004,74.0,49.90416967520995,1470.0,11.527986783579275,0.33333333333333337,1.7466081595877914,165.7045563646335,166.83565861739922,22.44656690248658,32.489398692680744,49.90416967520995,77.63043110941294,1458.4720132164207,27834.13698630137,45.141032416732195,22.570516208366097,2.2392507616842368,0.4362432304836642,0.3385825213859368
1,0,1,1,0,3,1,1,0,1,2,1,0,1,0,0,0,1,0,1,1,2,2,1,3,2,2,2,3,0,0,0,0,1,2,1,0,0,5,1,1,1,1,1,1,4,1,3,0,1,2,1,1,1,2,0,2,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,1,1,1,0,0,1,1,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,1,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,24,0.0,24.0,0.0,41.66666666666667,41.66666666666667,0.0,41.66666666666667,0.0,0.8695000000000002,0.42213,73.99999999999996,49.648202683507414,1438.0,14.920130211871534,0.33333333333333354,1.7513288285873236,162.43768035772982,163.54648285669282,26.828930832483614,33.405408576118866,49.648202683507414,69.4380965397959,1423.0798697881285,26747.45205479452,36.03268796367703,18.016343981838514,2.195103788617972,0.44974412210634107,0.20644200299944426
1,1,1,0,0,4,4,0,0,0,1,2,0,2,1,0,2,1,1,1,2,2,1,1,2,0,1,4,1,1,1,0,2,3,0,2,0,0,1,2,4,1,4,2,0,3,4,1,1,1,1,0,0,2,3,0,2,1,3,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,3,0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,2,1,2,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7636,0.41624999999999995,86.99999999999999,59.49575809803699,2009.0,14.464991910369159,0.33333333333333337,1.9066224073244975,210.11901389450696,211.33710533889513,28.007432093845665,40.847753314470765,59.49575809803699,83.37181797972107,1994.5350080896308,44663.37209302326,42.52406466525031,21.262032332625154,2.415161079247207,0.3926951882008908,0.2593106326010643
1,1,1,1,0,3,0,0,0,1,1,0,0,3,2,1,1,1,1,0,1,4,2,1,2,1,4,2,0,1,1,0,2,1,2,1,1,0,3,2,2,2,5,3,1,1,2,0,1,0,1,0,0,0,3,1,3,0,1,2,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,2,1,0,1,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,2,0,1,1,0,0,1,1,2,1,0,1,1,1,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9420000000000001,0.4376300000000001,83.00000000000003,57.051268433214936,1881.0,10.792005058281635,0.33333333333333326,1.9126838876315186,201.82665829864996,203.05357937638277,22.11095962133427,30.608942156404993,57.051268433214936,91.35749446135296,1870.2079949417184,41230.756097560974,60.748552304947964,30.374276152473982,2.4316464855259023,0.3857081881877247,0.31026477539924724
